Luke Jackson,592426,TEX,RP,Jackson,Luke,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/592426/headshot/67/current
Drew Smyly,592767,FA,RP,Drew,Smyly,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/592767/headshot/67/current
Hector Neris,593576,LAA,RP,Neris,Hector,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/593576/headshot/67/current
Taijuan Walker,592836,PHI,SP,Walker,Taijuan,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/592836/headshot/67/current
Joc Pederson,592626,TEX,OF,Pederson,Joc,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/592626/headshot/67/current
Jon Berti,542932,CHC,SS/3B,Berti,Jon,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/542932/headshot/67/current
Kyle Hendricks,543294,LAA,SP,Hendricks,Kyle,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/543294/headshot/67/current
Scott McGough,543518,ARI,RP,McGough,Scott,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/543518/headshot/67/current
Yimi Garcia,554340,TOR,RP,García,Yimi,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/554340/headshot/67/current
Max Kepler,596146,PHI,OF,Kepler,Max,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/596146/headshot/67/current
Nick Ahmed,605113,TEX,SS,Ahmed,Nick,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/605113/headshot/67/current
Eddie Rosario,592696,ATL,OF,Rosario,Eddie,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/592696/headshot/67/current
Austin Barnes,605131,LAD,C,Barnes,Austin,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/605131/headshot/67/current
Ben Gamel,592325,DET,OF,Gamel,Ben,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/592325/headshot/67/current
